algorithm,primal_lb,instance,status,time_elapsed,num_items,num_classes,repetition,pisinger_R,knapsack_generator,optimal
mckp,203192.0,span_weakly_correlated_1000-rnduniform-rnduniform-1000-100-2,feasible,0.99355618,1000,100,2,1000,span_weakly_correlated,True
mckp,4681260.0,profit_ceiling_10000-rnduniform-rnduniform-2000-20-2,feasible,1309.499311238,2000,20,2,10000,profit_ceiling,True
mckp,3301921.0,almost_strongly_correlated_10000-rnduniform-rnduniform-1000-100-8,feasible,22.958793269,1000,100,8,10000,almost_strongly_correlated,True
compact,154355.0,span_uncorrelated_1000-rnduniform-rnduniform-500-20-0,feasible,0.0152602195739746,500,20,0,1000,span_uncorrelated,True
mckp,58720.0,strongly_correlated_1000-rnduniform-rnduniform-200-20-0,feasible,0.347161809,200,20,0,1000,strongly_correlated,True
compact,475592.0,circle_1000-rnduniform-rnduniform-1000-20-3,feasible,3600.000872850418,1000,20,3,1000,circle,False
compact,45909.0,profit_ceiling_1000-rnduniform-rnduniform-200-20-3,feasible,0.008984088897705,200,20,3,1000,profit_ceiling,True
mckp,3910993.0,uncorrelated_10000-rnduniform-rnduniform-1000-100-5,feasible,26.744857746,1000,100,5,10000,uncorrelated,True
mckp,256722.0,profit_ceiling_10000-rnduniform-rnduniform-100-20-5,feasible,2.8206322239999997,100,20,5,10000,profit_ceiling,True
compact,22981.0,subset_sum_1000-rnduniform-rnduniform-100-20-3,feasible,0.0061359405517578,100,20,3,1000,subset_sum,True
mckp,307998.0,strongly_correlated_10000-rnduniform-rnduniform-100-20-8,feasible,2.6272761310000003,100,20,8,10000,strongly_correlated,True
compact,126668.0,weakly_correlated_1000-rnduniform-rnduniform-500-20-2,feasible,0.0177581310272216,500,20,2,1000,weakly_correlated,True
compact,52968.0,profit_ceiling_1000-rnduniform-rnduniform-200-20-8,feasible,0.0095870494842529,200,20,8,1000,profit_ceiling,True
mckp,474904.0,span_strongly_correlated_1000-rnduniform-rnduniform-2000-100-7,feasible,4.310180515,2000,100,7,1000,span_strongly_correlated,True
compact,262848.0,weakly_correlated_1000-rnduniform-rnduniform-1000-20-3,feasible,0.0473308563232421,1000,20,3,1000,weakly_correlated,True
mckp,242892.0,profit_ceiling_1000-rnduniform-rnduniform-1000-100-5,feasible,1.45874192,1000,100,5,1000,profit_ceiling,True
compact,2834058.0,inverse_strongly_correlated_10000-rnduniform-rnduniform-1000-100-8,feasible,0.207881212234497,1000,100,8,10000,inverse_strongly_correlated,False
compact,1252106.0,inverse_strongly_correlated_10000-rnduniform-rnduniform-500-20-1,feasible,3600.0007059574127,500,20,1,10000,inverse_strongly_correlated,False
compact,446709.0,circle_1000-rnduniform-rnduniform-1000-100-2,feasible,0.3567349910736084,1000,100,2,1000,circle,True
mckp,6165487.0,strongly_correlated_10000-rnduniform-rnduniform-2000-20-3,feasible,933.126768614,2000,20,3,10000,strongly_correlated,True
compact,4143915.0,span_uncorrelated_10000-rnduniform-rnduniform-1000-20-8,feasible,3600.0009620189667,1000,20,8,10000,span_uncorrelated,False
compact,2224296.0,subset_sum_10000-rnduniform-rnduniform-1000-100-1,feasible,0.0148839950561523,1000,100,1,10000,subset_sum,True
compact,833802.0,mstr_1000-rnduniform-rnduniform-2000-20-8,feasible,3600.001300096512,2000,20,8,1000,mstr,False
mckp,318570.0,span_weakly_correlated_10000-rnduniform-rnduniform-200-100-1,feasible,3.12470334,200,100,1,10000,span_weakly_correlated,True
compact,310275.0,span_weakly_correlated_1000-rnduniform-rnduniform-2000-20-0,feasible,3600.001317024231,2000,20,0,1000,span_weakly_correlated,False
compact,2466281.0,subset_sum_10000-rnduniform-rnduniform-1000-100-5,feasible,0.0193729400634765,1000,100,5,10000,subset_sum,False
mckp,352075.0,uncorrelated_similar-rnduniform-rnduniform-1000-100-2,feasible,485.569378089,1000,100,2,100000,uncorrelated_similar,True
mckp,2586135.0,profit_ceiling_10000-rnduniform-rnduniform-1000-100-9,feasible,17.439103882,1000,100,9,10000,profit_ceiling,True
mckp,407104.0,uncorrelated_1000-rnduniform-rnduniform-1000-100-9,feasible,1.789110011,1000,100,9,1000,uncorrelated,True
mckp,462064.0,subset_sum_1000-rnduniform-rnduniform-2000-20-1,feasible,50.402937752,2000,20,1,1000,subset_sum,True
mckp,939508.0,circle_10000-rnduniform-rnduniform-200-20-4,feasible,3.907328302,200,20,4,10000,circle,True
mckp,846248.0,span_strongly_correlated_10000-rnduniform-rnduniform-200-20-4,feasible,5.77425917,200,20,4,10000,span_strongly_correlated,True
mckp,640576.0,almost_strongly_correlated_1000-rnduniform-rnduniform-2000-100-6,feasible,11.159587772,2000,100,6,1000,almost_strongly_correlated,True
compact,110394.0,profit_ceiling_1000-rnduniform-rnduniform-500-100-0,feasible,0.0254020690917968,500,100,0,1000,profit_ceiling,True
mckp,647877.0,strongly_correlated_10000-rnduniform-rnduniform-200-20-7,feasible,3.390781935,200,20,7,10000,strongly_correlated,True
compact,257256.0,inverse_strongly_correlated_1000-rnduniform-rnduniform-1000-20-3,feasible,3600.000741958618,1000,20,3,1000,inverse_strongly_correlated,False
compact,2519172.0,weakly_correlated_10000-rnduniform-rnduniform-1000-20-1,feasible,0.1632599830627441,1000,20,1,10000,weakly_correlated,False
mckp,2855721.0,weakly_correlated_10000-rnduniform-rnduniform-1000-100-8,feasible,23.339155791,1000,100,8,10000,weakly_correlated,True
compact,2414207.0,weakly_correlated_10000-rnduniform-rnduniform-1000-500-1,feasible,0.0189011096954345,1000,500,1,10000,weakly_correlated,True
mckp,4876098.0,span_strongly_correlated_10000-rnduniform-rnduniform-1000-500-0,feasible,42.196981774,1000,500,0,10000,span_strongly_correlated,True
mckp,2615100.0,inverse_strongly_correlated_10000-rnduniform-rnduniform-1000-20-5,feasible,302.0271145,1000,20,5,10000,inverse_strongly_correlated,True
mckp,2283225.0,profit_ceiling_10000-rnduniform-rnduniform-1000-100-1,feasible,23.487984832,1000,100,1,10000,profit_ceiling,True
mckp,3798079.0,uncorrelated_10000-rnduniform-rnduniform-1000-100-2,feasible,17.830812959000003,1000,100,2,10000,uncorrelated,True
compact,56622.0,weakly_correlated_1000-rnduniform-rnduniform-200-20-6,feasible,0.0299088954925537,200,20,6,1000,weakly_correlated,True
mckp,1343337.0,profit_ceiling_10000-rnduniform-rnduniform-500-20-8,feasible,51.911823774,500,20,8,10000,profit_ceiling,True
mckp,1326813.0,weakly_correlated_10000-rnduniform-rnduniform-500-20-4,feasible,33.766818326,500,20,4,10000,weakly_correlated,True
mckp,550296.0,inverse_strongly_correlated_1000-rnduniform-rnduniform-2000-100-7,feasible,13.452999703,2000,100,7,1000,inverse_strongly_correlated,True
mckp,6207276.0,strongly_correlated_10000-rnduniform-rnduniform-2000-100-4,feasible,88.82012705,2000,100,4,10000,strongly_correlated,True
mckp,6621399.0,almost_strongly_correlated_10000-rnduniform-rnduniform-2000-100-8,feasible,103.377369695,2000,100,8,10000,almost_strongly_correlated,True
compact,245785.0,inverse_strongly_correlated_10000-rnduniform-rnduniform-100-20-2,feasible,0.0794920921325683,100,20,2,10000,inverse_strongly_correlated,True
compact,93506.0,circle_1000-rnduniform-rnduniform-200-20-5,feasible,0.1240780353546142,200,20,5,1000,circle,True
compact,1039948.0001771472,span_weakly_correlated_10000-rnduniform-rnduniform-500-20-8,feasible,1.4850940704345703,500,20,8,10000,span_weakly_correlated,True
mckp,4788749.0,circle_10000-rnduniform-rnduniform-1000-20-4,feasible,234.699681669,1000,20,4,10000,circle,True
compact,750744.0,uncorrelated_similar-rnduniform-rnduniform-2000-100-6,feasible,0.0904650688171386,2000,100,6,100000,uncorrelated_similar,True
mckp,515643.0,inverse_strongly_correlated_10000-rnduniform-rnduniform-200-20-5,feasible,6.6657569389999995,200,20,5,10000,inverse_strongly_correlated,True
mckp,2819842.0,mstr_10000-rnduniform-rnduniform-1000-20-8,feasible,399.112543309,1000,20,8,10000,mstr,True
mckp,1420816.0,span_weakly_correlated_10000-rnduniform-rnduniform-1000-20-6,feasible,52.760078578000005,1000,20,6,10000,span_weakly_correlated,True
mckp,395881.0,mstr_1000-rnduniform-rnduniform-1000-100-6,feasible,1.4607785910000002,1000,100,6,1000,mstr,True
compact,2917874.0,strongly_correlated_10000-rnduniform-rnduniform-1000-20-1,feasible,3600.0007269382477,1000,20,1,10000,strongly_correlated,False
mckp,326244.0,strongly_correlated_1000-rnduniform-rnduniform-1000-20-7,feasible,18.4730638,1000,20,7,1000,strongly_correlated,True
compact,2428047.0,subset_sum_10000-rnduniform-rnduniform-1000-20-3,feasible,0.0100548267364501,1000,20,3,10000,subset_sum,True
mckp,2351094.0,span_strongly_correlated_10000-rnduniform-rnduniform-1000-20-2,feasible,55.548429600000006,1000,20,2,10000,span_strongly_correlated,True
mckp,216276.0,span_strongly_correlated_10000-rnduniform-rnduniform-50-20-1,feasible,1.853407779,50,20,1,10000,span_strongly_correlated,True
mckp,2869725.0,almost_strongly_correlated_10000-rnduniform-rnduniform-1000-20-0,feasible,439.530945336,1000,20,0,10000,almost_strongly_correlated,True
compact,1917679.0,uncorrelated_10000-rnduniform-rnduniform-500-20-2,feasible,0.0392420291900634,500,20,2,10000,uncorrelated,True
compact,501898.0,weakly_correlated_10000-rnduniform-rnduniform-200-20-3,feasible,0.0330779552459716,200,20,3,10000,weakly_correlated,True
mckp,153686.0,almost_strongly_correlated_10000-rnduniform-rnduniform-50-20-4,feasible,1.36814404,50,20,4,10000,almost_strongly_correlated,True
compact,4825769.999999996,circle_10000-rnduniform-rnduniform-1000-20-5,feasible,6.144988059997559,1000,20,5,10000,circle,False
compact,8116190.0,uncorrelated_10000-rnduniform-rnduniform-2000-20-5,feasible,0.0328938961029052,2000,20,5,10000,uncorrelated,True
mckp,8302580.0,uncorrelated_10000-rnduniform-rnduniform-2000-100-9,feasible,78.746331223,2000,100,9,10000,uncorrelated,True
compact,868270.0,span_weakly_correlated_10000-rnduniform-rnduniform-500-20-3,feasible,3600.0010380744934,500,20,3,10000,span_weakly_correlated,False
mckp,851176.0,span_weakly_correlated_1000-rnduniform-rnduniform-2000-100-4,feasible,9.488350487,2000,100,4,1000,span_weakly_correlated,True
mckp,617380.0,almost_strongly_correlated_1000-rnduniform-rnduniform-2000-20-3,feasible,184.026825794,2000,20,3,1000,almost_strongly_correlated,True
compact,4423932.0,span_uncorrelated_10000-rnduniform-rnduniform-1000-20-3,feasible,0.0166850090026855,1000,20,3,10000,span_uncorrelated,True
compact,35405.0,span_strongly_correlated_1000-rnduniform-rnduniform-100-20-7,feasible,0.6244781017303467,100,20,7,1000,span_strongly_correlated,True
compact,546390.0,inverse_strongly_correlated_10000-rnduniform-rnduniform-200-20-8,feasible,0.8912010192871094,200,20,8,10000,inverse_strongly_correlated,True
compact,6636378.0,almost_strongly_correlated_10000-rnduniform-rnduniform-2000-100-7,feasible,3600.0015041828156,2000,100,7,10000,almost_strongly_correlated,False
compact,2723792.0,mstr_10000-rnduniform-rnduniform-1000-100-7,feasible,0.1901369094848632,1000,100,7,10000,mstr,True
compact,74961.0,uncorrelated_similar-rnduniform-rnduniform-200-20-6,feasible,0.0196790695190429,200,20,6,100000,uncorrelated_similar,True
compact,324212.9999999999,almost_strongly_correlated_1000-rnduniform-rnduniform-1000-100-8,feasible,1.4097719192504885,1000,100,8,1000,almost_strongly_correlated,True
compact,6448197.0,strongly_correlated_10000-rnduniform-rnduniform-2000-100-6,feasible,3600.0015358924866,2000,100,6,10000,strongly_correlated,False
compact,2616178.0,mstr_10000-rnduniform-rnduniform-1000-20-5,feasible,3600.0009200572968,1000,20,5,10000,mstr,False
compact,448395.0,span_strongly_correlated_1000-rnduniform-rnduniform-1000-100-3,feasible,3600.000918149948,1000,100,3,1000,span_strongly_correlated,False
compact,5301722.0,subset_sum_10000-rnduniform-rnduniform-2000-20-8,feasible,0.0125000476837158,2000,20,8,10000,subset_sum,False
mckp,3171035.0,almost_strongly_correlated_10000-rnduniform-rnduniform-1000-100-7,feasible,26.027475603,1000,100,7,10000,almost_strongly_correlated,True
compact,62863.0,strongly_correlated_1000-rnduniform-rnduniform-200-20-4,feasible,3600.0007009506226,200,20,4,1000,strongly_correlated,False
mckp,481264.0,circle_1000-rnduniform-rnduniform-1000-100-6,feasible,2.472076742,1000,100,6,1000,circle,True
mckp,179616.0,span_uncorrelated_1000-rnduniform-rnduniform-2000-100-1,feasible,10.936379089,2000,100,1,1000,span_uncorrelated,True
mckp,756620.0,span_strongly_correlated_10000-rnduniform-rnduniform-200-20-5,feasible,7.1133042170000005,200,20,5,10000,span_strongly_correlated,True
mckp,2962165.0,almost_strongly_correlated_10000-rnduniform-rnduniform-1000-20-2,feasible,396.462870507,1000,20,2,10000,almost_strongly_correlated,True
compact,70341.0,uncorrelated_similar-rnduniform-rnduniform-200-20-7,feasible,0.0123329162597656,200,20,7,100000,uncorrelated_similar,True
compact,1815283.0,span_weakly_correlated_10000-rnduniform-rnduniform-1000-100-9,feasible,3600.001042842865,1000,100,9,10000,span_weakly_correlated,False
mckp,197204.0,span_strongly_correlated_1000-rnduniform-rnduniform-1000-20-2,feasible,8.030587785,1000,20,2,1000,span_strongly_correlated,True
compact,8302580.0,uncorrelated_10000-rnduniform-rnduniform-2000-100-9,feasible,0.1001098155975341,2000,100,9,10000,uncorrelated,False
mckp,755234.0,mstr_1000-rnduniform-rnduniform-2000-20-2,feasible,224.452328811,2000,20,2,1000,mstr,True
mckp,307028.0,span_uncorrelated_1000-rnduniform-rnduniform-500-20-4,feasible,3.5155742869999997,500,20,4,1000,span_uncorrelated,True
mckp,26946.0,weakly_correlated_1000-rnduniform-rnduniform-100-20-1,feasible,0.203825008,100,20,1,1000,weakly_correlated,True
compact,1049290.0,span_uncorrelated_10000-rnduniform-rnduniform-200-20-9,feasible,0.0085020065307617,200,20,9,10000,span_uncorrelated,True
compact,2615100.0,inverse_strongly_correlated_10000-rnduniform-rnduniform-1000-20-5,feasible,3600.001322984695,1000,20,5,10000,inverse_strongly_correlated,False
mckp,1230564.0,profit_ceiling_10000-rnduniform-rnduniform-500-20-6,feasible,51.204664631,500,20,6,10000,profit_ceiling,True
mckp,792932.0,uncorrelated_1000-rnduniform-rnduniform-2000-20-2,feasible,392.543085353,2000,20,2,1000,uncorrelated,True
compact,346993.0,uncorrelated_10000-rnduniform-rnduniform-100-20-2,feasible,0.0052340030670166,100,20,2,10000,uncorrelated,True
compact,4704795.0,circle_10000-rnduniform-rnduniform-1000-20-1,feasible,0.1466009616851806,1000,20,1,10000,circle,False
compact,502582.0,circle_1000-rnduniform-rnduniform-1000-100-8,feasible,0.0858070850372314,1000,100,8,1000,circle,True
compact,1488285.0,strongly_correlated_10000-rnduniform-rnduniform-500-20-2,feasible,65.69897699356079,500,20,2,10000,strongly_correlated,False
compact,2366053.0,span_strongly_correlated_10000-rnduniform-rnduniform-500-20-7,feasible,3600.0009808540344,500,20,7,10000,span_strongly_correlated,False
compact,2446335.0,circle_10000-rnduniform-rnduniform-500-20-5,feasible,0.1764099597930908,500,20,5,10000,circle,False
mckp,4988420.0,weakly_correlated_10000-rnduniform-rnduniform-2000-100-0,feasible,73.77566267600001,2000,100,0,10000,weakly_correlated,True
compact,252699.0,circle_1000-rnduniform-rnduniform-500-20-7,feasible,3.8782379627227783,500,20,7,1000,circle,True
compact,10425299.0,circle_10000-rnduniform-rnduniform-2000-100-9,feasible,0.2389428615570068,2000,100,9,10000,circle,True
mckp,260383.0,span_uncorrelated_1000-rnduniform-rnduniform-500-20-7,feasible,3.655111193,500,20,7,1000,span_uncorrelated,True
compact,216689.0,span_strongly_correlated_1000-rnduniform-rnduniform-1000-20-5,feasible,0.0170669555664062,1000,20,5,1000,span_strongly_correlated,True
mckp,22981.0,subset_sum_1000-rnduniform-rnduniform-100-20-3,feasible,0.190584205,100,20,3,1000,subset_sum,True
mckp,9923163.0,circle_10000-rnduniform-rnduniform-2000-100-7,feasible,74.41772475399999,2000,100,7,10000,circle,True
compact,2737664.0,mstr_10000-rnduniform-rnduniform-1000-100-8,feasible,1.3715779781341553,1000,100,8,10000,mstr,False
compact,469427.0,subset_sum_1000-rnduniform-rnduniform-2000-20-2,feasible,0.0198359489440917,2000,20,2,1000,subset_sum,True
mckp,23776.0,subset_sum_1000-rnduniform-rnduniform-100-20-6,feasible,0.2206496999999999,100,20,6,1000,subset_sum,True
mckp,270441.0,profit_ceiling_1000-rnduniform-rnduniform-1000-20-9,feasible,34.040204851,1000,20,9,1000,profit_ceiling,True
compact,2776630.0,inverse_strongly_correlated_10000-rnduniform-rnduniform-1000-20-7,feasible,3600.000685930252,1000,20,7,10000,inverse_strongly_correlated,False
compact,5721947.0,strongly_correlated_10000-rnduniform-rnduniform-2000-100-0,feasible,3600.0017120838165,2000,100,0,10000,strongly_correlated,False
mckp,640908.0,span_uncorrelated_1000-rnduniform-rnduniform-1000-100-7,feasible,1.303705679,1000,100,7,1000,span_uncorrelated,True
compact,288572.0,span_strongly_correlated_1000-rnduniform-rnduniform-1000-100-1,feasible,3600.00070810318,1000,100,1,1000,span_strongly_correlated,False
mckp,263257.0,inverse_strongly_correlated_1000-rnduniform-rnduniform-1000-100-6,feasible,1.77040654,1000,100,6,1000,inverse_strongly_correlated,True
compact,505560.0,profit_ceiling_1000-rnduniform-rnduniform-2000-20-7,feasible,0.0337698459625244,2000,20,7,1000,profit_ceiling,True
mckp,872227.0,span_uncorrelated_1000-rnduniform-rnduniform-2000-20-5,feasible,40.879863348,2000,20,5,1000,span_uncorrelated,True
mckp,254631.0,profit_ceiling_10000-rnduniform-rnduniform-100-20-6,feasible,2.0711579870000003,100,20,6,10000,profit_ceiling,True
compact,8078515.0,uncorrelated_10000-rnduniform-rnduniform-2000-20-4,feasible,0.0374979972839355,2000,20,4,10000,uncorrelated,False
compact,321395.0,almost_strongly_correlated_1000-rnduniform-rnduniform-1000-20-6,feasible,3600.001009941101,1000,20,6,1000,almost_strongly_correlated,False
mckp,763313.0,span_uncorrelated_10000-rnduniform-rnduniform-200-20-5,feasible,4.505213364,200,20,5,10000,span_uncorrelated,True
compact,1211044.0,subset_sum_10000-rnduniform-rnduniform-500-20-4,feasible,0.005706787109375,500,20,4,10000,subset_sum,True
mckp,12454.0,span_uncorrelated_1000-rnduniform-rnduniform-200-20-7,feasible,0.30902142,200,20,7,1000,span_uncorrelated,True
compact,1890577.0,span_uncorrelated_10000-rnduniform-rnduniform-500-20-6,feasible,0.1124458312988281,500,20,6,10000,span_uncorrelated,True
compact,847061.0,circle_10000-rnduniform-rnduniform-200-100-2,feasible,0.0064220428466796,200,100,2,10000,circle,True
compact,47070.0,profit_ceiling_1000-rnduniform-rnduniform-200-100-1,feasible,0.0022559165954589,200,100,1,1000,profit_ceiling,True
compact,694212.0,span_strongly_correlated_10000-rnduniform-rnduniform-200-20-8,feasible,3600.000335931778,200,20,8,10000,span_strongly_correlated,False
compact,825483.0,uncorrelated_10000-rnduniform-rnduniform-200-20-8,feasible,0.0079569816589355,200,20,8,10000,uncorrelated,True
